"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"23953","Punjab","Purchase of mobile water tankers","WS/MP140/2025-2026/226243","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","27-Nov-2025","Balvir Agriculture corporation","Payment Success","365800"
"23954","Punjab","Purchase of mobile water tankers","WS/MP140/2025-2026/226242","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","27-Nov-2025","Balvir Agriculture corporation","Payment Success","365800"
"23955","Punjab","Purchase of mobile water tankers","WS/MP140/2025-2026/198139","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","27-Nov-2025","Balvir Agriculture corporation","Payment Success","365800"
"23956","Punjab","Purchase of mobile water tankers","WS/MP140/2025-2026/212975","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","05-Feb-2026","Balvir Agriculture corporation","Payment Success","365800"
"23957","Punjab","Purchase of mobile water tankers","WS/MP140/2024-2025/168869","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","25-Jun-2025","Balvir Agriculture corporation","Payment Success","460200"
"23958","Punjab","Purchase of mobile water tankers","WS/MP140/2025-2026/198152","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","25-Jun-2025","Balvir Agriculture corporation","Payment Success","365800"
"23959","Punjab","Purchase of mobile water tankers","WS/MP140/2026-2027/272236","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","05-May-2026","Balvir Agriculture corporation","Payment Success","360000"
"23960","Bihar","Installing hand pumps","WS/MP001/2024-2025/151557","BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","07-Feb-2025","ASSISTANT ENGINEER NATHNAGAR","Payment Success","84709"
"23961","Tamil Nadu","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP162/2024-2025/176337","THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","18-Feb-2025","TAMILNADU CONSTRUCTION LABOUR WELFARE BOARD","Payment Success","38000"
"23962","Tamil Nadu","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP162/2023-2024/65656","THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","04-Feb-2025","TAMILNADU CONSTRUCTION LABOUR WELFARE BOARD","Payment Success","400000"
"23963","Tamil Nadu","Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","WS/MP015/2025-2026/218530","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","08-Dec-2025","TAMILNADU CONSTRUCTION LABOUR WELFARE BOARD","Payment Success","21006"
"23964","Tamil Nadu","Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","WS/MP015/2025-2026/218529","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","08-Dec-2025","TAMILNADU CONSTRUCTION LABOUR WELFARE BOARD","Payment Success","20995"
"23965","Tamil Nadu","Construction of public libraries and reading rooms","WS/MP165/2023-2024/96112","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","06-Jun-2024","TAMILNADU CONSTRUCTION LABOUR WELFARE BOARD","Payment Success","200000"
"23966","Tamil Nadu","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP165/2023-2024/95942","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","06-Jun-2024","TAMILNADU CONSTRUCTION LABOUR WELFARE BOARD","Payment Success","125000"
"23967","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197647","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23968","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/195359","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23969","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/195358","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23970","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197648","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23971","Uttar Pradesh","Installation of fixed garden gym equipment","WS/MP192/2025-2026/195337","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23972","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/195341","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23973","Uttar Pradesh","Construction of buildings for multi-gym","WS/MP192/2025-2026/195332","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23974","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197656","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23975","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197649","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23976","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197654","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23977","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/195361","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23978","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197657","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23979","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/195362","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23980","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/197646","GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","02-Jul-2026","R G SUPLLIER","Payment Success","566650"
"23981","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157322","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23982","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157323","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23983","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157324","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23984","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157326","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23985","Uttar Pradesh","Installation of fixed garden gym equipment","WS/MP192/2025-2026/157316","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23986","Uttar Pradesh","Installation of fixed garden gym equipment","WS/MP192/2025-2026/158567","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23987","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157328","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23988","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157327","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23989","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157329","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23990","Uttar Pradesh","Installing community drinking water plants","WS/MP192/2025-2026/158568","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","08-Jan-2026","R G SUPLLIER","Payment Success","469496"
"23991","Uttar Pradesh","Installing community drinking water plants","WS/MP192/2025-2026/158569","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","08-Jan-2026","R G SUPLLIER","Payment Success","469496"
"23992","Uttar Pradesh","Installation of fixed garden gym equipment","WS/MP192/2025-2026/157317","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23993","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157319","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23994","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157320","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23995","Uttar Pradesh","Installation of multi-gym equipment","WS/MP192/2025-2026/157321","BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","09-Feb-2026","R G SUPLLIER","Payment Success","841491"
"23996","Uttar Pradesh","Lighting of public spaces","WS/MP192/2023-2024/9787","AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","03-Apr-2024","R G SUPLLIER","Payment Success","167254"
"23997","Uttar Pradesh","Lighting of public spaces","WS/MP192/2023-2024/13329","AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","03-Apr-2024","R G SUPLLIER","Payment Success","167254"
"23998","Uttar Pradesh","Lighting of public spaces","WS/MP192/2023-2024/9784","AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","03-Apr-2024","R G SUPLLIER","Payment Success","167254"
"23999","Uttar Pradesh","Lighting of public spaces","WS/MP192/2023-2024/9785","AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","03-Apr-2024","R G SUPLLIER","Payment Success","167254"
"24000","Uttar Pradesh","Lighting of public spaces","WS/MP192/2023-2024/9786","AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","15-May-2024","R G SUPLLIER","Payment Success","167254"
"24001","Uttar Pradesh","Installing community drinking water plants","WS/MP192/2023-2024/9799","AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","15-May-2024","R G SUPLLIER","Payment Success","586991"
"24002","Madhya Pradesh","Construction of culverts and bridges","WS/MP106/2023-2024/9774","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","30-Apr-2024","GRAM PANCHAYAT RAIPUR","Payment Success","145000"
"24003","Madhya Pradesh","Construction of culverts and bridges","WS/MP106/2023-2024/9774","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","06-Mar-2024","GRAM PANCHAYAT RAIPUR","Payment Success","100000"
"24004","Madhya Pradesh","Construction of culverts and bridges","WS/MP106/2023-2024/9774","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","06-Oct-2023","GRAM PANCHAYAT RAIPUR","Payment Success","250000"
"24005","Madhya Pradesh","Construction of common work sheds/ common covered sitting area","WS/MP103/2025-2026/232298","RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","19-Dec-2025","MP Agro Biaora","Payment Success","7650000"
"24006","Madhya Pradesh","Construction of common work sheds/ common covered sitting area","WS/MP103/2025-2026/232298","RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","18-Jun-2026","MP Agro Biaora","Payment Success","5932526"
"24007","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2025-2026/213795","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","13-Apr-2026","janpad panchayt maheshawar","Payment Success","750000"
"24008","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2025-2026/213795","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","21-Aug-2025","janpad panchayt maheshawar","Payment Success","750000"
"24009","Madhya Pradesh","Construction of common work sheds/ common covered sitting area","WS/MP103/2024-2025/178195","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","13-Mar-2025","janpad panchayt maheshawar","Payment Success","500000"
"24010","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2024-2025/159280","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Feb-2025","janpad panchayt maheshawar","Payment Success","500000"
"24011","Madhya Pradesh","Construction of common work sheds/ common covered sitting area","WS/MP103/2024-2025/178195","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","05-Jan-2026","janpad panchayt maheshawar","Payment Success","500000"
"24012","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2024-2025/159280","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","19-Dec-2024","janpad panchayt maheshawar","Payment Success","500000"
"24013","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/31182","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","20-Dec-2023","Gram Panchayat Sindhoda","Payment Success","280000"
"24014","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/31182","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","12-Feb-2024","Gram Panchayat Sindhoda","Payment Success","115986"
"24015","Punjab","Construction of stadiums","WS/MP141/2023-2024/77740","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","16-Mar-2024","Sandhu Bricks Company","Payment Success","68900"
"24016","Punjab","Construction of stadiums","WS/MP141/2023-2024/77740","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","16-Mar-2024","Sandhu Bricks Company","Payment Success","68900"
"24017","Punjab","Construction of stadiums","WS/MP141/2023-2024/77740","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","20-Mar-2025","Sandhu Bricks Company","Payment Success","68900"
"24018","Punjab","Construction of stadiums","WS/MP141/2023-2024/77740","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","20-Mar-2025","Sandhu Bricks Company","Payment Success","68900"
"24019","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","18-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","28000"
"24020","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","18-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","308"
"24021","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","26-Jul-2024","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","64969"
"24022","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","10-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","3535"
"24023","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","10-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","9600"
"24024","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","10-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","90000"
"24025","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","10-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","8400"
"24026","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","10-Dec-2025","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","41600"
"24027","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","03-Apr-2024","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","25000"
"24028","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2023-2024/16088","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","03-Apr-2024","TRATIYA RAJYA AYOG GRAM PANCHAYAT BARGAON","Payment Success","17897"
